modulo,area,prateleira,altura_face_mm,zona,vao_livre_mm,facing,facings_na_prateleira,ordem,referencia,nome,ambiente,categoria,frente_mm,profundidade_min_mm,altura_mm,faturamento_12m,clientes
21,Paredão norte,2,438,chao,323,2,1,3,268.012.002,Cesto Europa Juta,ORGANIZACAO,ORGANIZACAO,202,285,150,63098.7,163
21,Paredão norte,2,438,chao,323,2,1,4,381.012.003,Organizador de Gavetas Modular,ORGANIZACAO,ORGANIZACAO,72,372,53,22946.91,183
21,Paredão norte,3,776,chao,247,2,1,1,254.006.003,Modular Rattan,ORGANIZACAO,ORGANIZACAO,265,372,145,248265.19,285
21,Paredão norte,3,776,chao,247,2,1,2,258.006.003,Cesto Alongado Juta,ORGANIZACAO,ORGANIZACAO,165,372,145,234846.07,484
21,Paredão norte,3,776,chao,247,2,1,3,003.006.003,Gaveteiro Com 3 Gavetas - Preta (004/3P),ORGANIZACAO,ORGANIZACAO,180,285,173,232957.21,499
21,Paredão norte,3,776,chao,247,2,1,4,140.012.001,Estojo Multiuso,ORGANIZACAO,ORGANIZACAO,68,285,35,130666.19,865
21,Paredão norte,4,1038,maos,350,1,2,1,383.012.003,Organizador de Gavetas Modular,ORGANIZACAO,ORGANIZACAO,148,285,53,22662.17,164
21,Paredão norte,4,1038,maos,350,1,1,2,383.012.002,Organizador de Gavetas Modular,ORGANIZACAO,ORGANIZACAO,148,285,53,19378.92,111
21,Paredão norte,4,1038,maos,350,1,1,3,383.012.001,Organizador de Gavetas Modular,ORGANIZACAO,ORGANIZACAO,148,285,53,15312.35,184
21,Paredão norte,4,1038,maos,350,2,1,4,019.024.001,Maleta Organiza Tudo c/Divis. Móveis,ORGANIZACAO,ORGANIZACAO,118,285,41,408590.74,872
22,Paredão norte,1,100,chao,323,2,1,1,093.012.002,Cestinho Versátil,ORGANIZACAO,ORGANIZACAO,200,285,105,20513.51,185
22,Paredão norte,1,100,chao,323,2,1,2,314.006.562,Organizador De Cosmeticos Com 1 Gaveta - Rosa,ORGANIZACAO,ORGANIZACAO,185,285,155,19551.84,82
22,Paredão norte,1,100,chao,323,2,1,3,383.012.002,Organizador de Gavetas Modular,ORGANIZACAO,ORGANIZACAO,148,285,53,19378.92,111
22,Paredão norte,1,100,chao,323,2,1,4,381.012.001,Organizador de Gavetas Modular,ORGANIZACAO,ORGANIZACAO,72,372,53,19097.22,209
22,Paredão norte,1,100,chao,323,2,1,5,384.012.001,Organizador de Gavetas Modular,ORGANIZACAO,ORGANIZACAO,68,285,53,11778.37,204
22,Paredão norte,2,438,chao,323,2,1,1,502.012.002,Caixa Organizadora Flat com Tampa,ORGANIZACAO,ORGANIZACAO,175,285,107,62540.49,119
22,Paredão norte,2,438,chao,323,2,1,2,313.006.561,Organizador De Cosmeticos Com 2 Gavetas - Branca,ORGANIZACAO,ORGANIZACAO,185,285,210,62183.19,140
22,Paredão norte,2,438,chao,323,2,1,3,062.012.086,Rattan com Tampa,ORGANIZACAO,ORGANIZACAO,200,285,107,60957.32,188
22,Paredão norte,2,438,chao,323,2,1,4,123.012.027,"Caixa de Ferramentas Nitronfort 2,2L",ORGANIZACAO,ORGANIZACAO,140,372,98,60907.95,199
22,Paredão norte,3,776,chao,247,2,1,1,313.006.560,Organizador De Cosmeticos Com 2 Gavetas - Preta,ORGANIZACAO,ORGANIZACAO,185,285,210,201370.79,235
22,Paredão norte,3,776,chao,247,2,1,2,065.012.003,Rattan com Tampa,ORGANIZACAO,ORGANIZACAO,154,285,90,200308.95,485
22,Paredão norte,3,776,chao,247,2,1,3,214.006.002,Organizador Multiuso Rattan Com 6 Divisorias - Branco (214/B),ORGANIZACAO,ORGANIZACAO,177,285,160,190688.6,711
22,Paredão norte,3,776,chao,247,2,1,4,004.006.012,Gaveteiro Com 4 Gavetas - Rosa,ORGANIZACAO,ORGANIZACAO,180,285,225,183630.34,121
22,Paredão norte,4,1038,maos,350,1,2,1,093.012.003,Cestinho Versátil,ORGANIZACAO,ORGANIZACAO,200,285,105,30385.67,260
22,Paredão norte,4,1038,maos,350,1,1,2,093.012.002,Cestinho Versátil,ORGANIZACAO,ORGANIZACAO,200,285,105,20513.51,185
22,Paredão norte,4,1038,maos,350,2,1,3,041.012.002,Organizador Multiuso Rattan Com 3 Divisórias - Branco (041/B),ORGANIZACAO,ORGANIZACAO,110,285,178,341502.29,1186
23,Paredão norte,1,100,chao,323,2,1,1,260.012.086,Caixa Organizadora Baixa Rattan com Tampa,ORGANIZACAO,ORGANIZACAO,225,372,83,18331.04,79
23,Paredão norte,1,100,chao,323,2,1,2,258.006.086,Cesto Alongado Juta,ORGANIZACAO,ORGANIZACAO,165,372,145,16155.98,110
23,Paredão norte,1,100,chao,323,2,1,3,383.012.001,Organizador de Gavetas Modular,ORGANIZACAO,ORGANIZACAO,148,285,53,15312.35,184
23,Paredão norte,1,100,chao,323,2,1,4,384.012.002,Organizador de Gavetas Modular,ORGANIZACAO,ORGANIZACAO,68,285,53,11106.65,138
23,Paredão norte,1,100,chao,323,2,1,5,380.024.003,Organizador de Gavetas Modular,ORGANIZACAO,ORGANIZACAO,99,285,87,5045.04,39
23,Paredão norte,2,438,chao,323,2,1,1,501.012.002,Caixa Organizadora Flat com Tampa,ORGANIZACAO,ORGANIZACAO,116,285,108,56742.2,106
23,Paredão norte,2,438,chao,323,2,1,2,162.012.002,Cesto com Alça,ORGANIZACAO,ORGANIZACAO,244,372,148,56253.81,172
23,Paredão norte,2,438,chao,323,2,1,3,314.006.561,Organizador De Cosmeticos Com 1 Gaveta - Branca,ORGANIZACAO,ORGANIZACAO,185,285,155,55015.56,153
23,Paredão norte,2,438,chao,323,2,1,4,125.012.001,"Nitronbox 4,3L (125)",ORGANIZACAO,ORGANIZACAO,178,372,145,49152.34,183
23,Paredão norte,3,776,chao,247,2,1,1,258.006.002,Cesto Alongado Juta,ORGANIZACAO,ORGANIZACAO,165,372,145,178082.73,403
23,Paredão norte,3,776,chao,247,2,1,2,268.012.003,Cesto Europa Juta,ORGANIZACAO,ORGANIZACAO,202,285,150,170760.01,257
23,Paredão norte,3,776,chao,247,2,1,3,257.012.002,Cesto Alongado Juta,ORGANIZACAO,ORGANIZACAO,132,285,116,165738.06,446
23,Paredão norte,3,776,chao,247,2,1,4,065.012.002,Rattan com Tampa,ORGANIZACAO,ORGANIZACAO,155,285,93,157591.03,399
23,Paredão norte,3,776,chao,247,2,1,5,198.012.001,Estojo Super Prático,ORGANIZACAO,ORGANIZACAO,64,285,40,127247.8,549
23,Paredão norte,4,1038,maos,350,1,2,1,382.012.001,Organizador de Gavetas Modular,ORGANIZACAO,ORGANIZACAO,147,285,53,9445.83,155
23,Paredão norte,4,1038,maos,350,1,1,2,382.012.003,Organizador de Gavetas Modular,ORGANIZACAO,ORGANIZACAO,147,285,53,7819.44,133
23,Paredão norte,4,1038,maos,350,1,1,3,382.012.002,Organizador de Gavetas Modular,ORGANIZACAO,ORGANIZACAO,147,285,53,5162.76,90
23,Paredão norte,4,1038,maos,350,2,1,4,257.012.003,Cesto Alongado Juta,ORGANIZACAO,ORGANIZACAO,132,285,116,227096.15,578
24,Paredão norte,1,100,chao,323,2,1,1,259.012.086,Caixa Organizadora Baixa Rattan com Tampa,ORGANIZACAO,ORGANIZACAO,200,285,83,12165.72,74
24,Paredão norte,1,100,chao,323,2,1,2,382.012.001,Organizador de Gavetas Modular,ORGANIZACAO,ORGANIZACAO,147,285,53,9445.83,155
24,Paredão norte,1,100,chao,323,2,1,3,382.012.003,Organizador de Gavetas Modular,ORGANIZACAO,ORGANIZACAO,147,285,53,7819.44,133
24,Paredão norte,1,100,chao,323,2,1,4,382.012.002,Organizador de Gavetas Modular,ORGANIZACAO,ORGANIZACAO,147,285,53,5162.76,90
24,Paredão norte,2,438,chao,323,2,1,1,503.006.086,Caixa Organizadora Flat com Tampa,ORGANIZACAO,ORGANIZACAO,261,372,139,52220.88,110
24,Paredão norte,2,438,chao,323,2,1,2,308.006.520,Estojo Super Prático,ORGANIZACAO,ORGANIZACAO,205,285,59,51702.32,115
24,Paredão norte,2,438,chao,323,2,1,3,277.012.002,Cesto Juta com Alças,ORGANIZACAO,ORGANIZACAO,184,285,175,50511.77,90
24,Paredão norte,2,438,chao,323,2,1,4,381.012.002,Organizador de Gavetas Modular,ORGANIZACAO,ORGANIZACAO,72,372,53,19444.8,122
24,Paredão norte,3,776,chao,247,2,1,1,503.006.001,Caixa Organizadora Flat com Tampa,ORGANIZACAO,ORGANIZACAO,259,372,139,165707.81,305
24,Paredão norte,3,776,chao,247,2,1,2,445.012.001,Cosméticos e Bijou,ORGANIZACAO,ORGANIZACAO,130,285,80,154856.53,286
24,Paredão norte,3,776,chao,247,2,1,3,503.006.003,Caixa Organizadora Flat com Tampa,ORGANIZACAO,ORGANIZACAO,259,372,139,147690.73,220
24,Paredão norte,3,776,chao,247,2,1,4,198.012.066,Estojo Super Prático,ORGANIZACAO,ORGANIZACAO,64,285,40,81519.59,423
24,Paredão norte,4,1038,maos,350,2,1,1,013.050.004,Suporte Para Botijão,ORGANIZACAO,ORGANIZACAO,290,372,60,1278677.41,722
24,Paredão norte,4,1038,maos,350,2,1,2,004.006.003,Gaveteiro Com 4 Gavetas - Preta (004/4P),ORGANIZACAO,ORGANIZACAO,180,285,225,739649.29,589
24,Paredão norte,4,1038,maos,350,2,1,3,106.012.001,Maleta Organiza Tudo c/Divis. Móveis,ORGANIZACAO,ORGANIZACAO,195,372,48,533419.13,783
25,Paredão norte,1,100,chao,323,2,4,1,380.024.002,Organizador de Gavetas Modular,ORGANIZACAO,ORGANIZACAO,99,285,87,4378.08,24
25,Paredão norte,1,100,chao,323,2,3,2,380.024.001,Organizador de Gavetas Modular,ORGANIZACAO,ORGANIZACAO,99,285,87,1274.88,33
25,Paredão norte,2,438,chao,323,2,1,1,259.012.003,Caixa Organizadora Baixa Rattan com Tampa,ORGANIZACAO,ORGANIZACAO,200,285,83,47459.02,83
25,Paredão norte,2,438,chao,323,2,1,2,177.012.003,Cestinho com Alça,ORGANIZACAO,ORGANIZACAO,193,285,135,47173.58,305
25,Paredão norte,2,438,chao,323,2,1,3,260.012.002,Caixa Organizadora Baixa Rattan com Tampa,ORGANIZACAO,ORGANIZACAO,225,372,83,46350.45,122
25,Paredão norte,2,438,chao,323,2,1,4,256.024.086,Cesto Alongado Juta,ORGANIZACAO,ORGANIZACAO,99,285,87,21183.09,140
25,Paredão norte,3,776,chao,247,2,1,1,501.012.003,Caixa Organizadora Flat com Tampa,ORGANIZACAO,ORGANIZACAO,116,285,108,137598.56,267
25,Paredão norte,3,776,chao,247,2,1,2,003.006.002,Gaveteiro Com 3 Gavetas - Branca (004/3B),ORGANIZACAO,ORGANIZACAO,180,285,173,135422.22,337
25,Paredão norte,3,776,chao,247,2,1,3,502.012.001,Caixa Organizadora Flat com Tampa,ORGANIZACAO,ORGANIZACAO,175,285,107,130789.68,304
25,Paredão norte,3,776,chao,247,2,1,4,256.024.002,Cesto Alongado Juta,ORGANIZACAO,ORGANIZACAO,99,285,87,124128.81,416
25,Paredão norte,3,776,chao,247,2,1,5,041.012.086,Organizador Multiuso Rattan Com 3 Divisorias - Chumbo,ORGANIZACAO,ORGANIZACAO,110,285,178,92531.34,593
25,Paredão norte,4,1038,maos,350,2,1,1,013.050.003,Suporte Para Botijão,ORGANIZACAO,ORGANIZACAO,290,372,60,663645.62,1146
25,Paredão norte,4,1038,maos,350,2,1,2,254.006.002,Modular Rattan,ORGANIZACAO,ORGANIZACAO,265,372,145,508523.35,246
25,Paredão norte,4,1038,maos,350,2,1,3,123.012.028,"Caixa de Ferramentas Nitronfort 2,2L",ORGANIZACAO,ORGANIZACAO,140,372,98,275472.05,501
26,Paredão norte,1,100,chao,323,3,1,1,004.006.002,Gaveteiro Com 4 Gavetas - Branca (004/4B),ORGANIZACAO,ORGANIZACAO,180,285,225,472218.28,359
26,Paredão norte,1,100,chao,323,3,1,2,187.006.001,Organiza Tudo com Divisórias Móveis,ORGANIZACAO,ORGANIZACAO,270,372,60,414222.22,505
26,Paredão norte,1,100,chao,323,3,1,3,254.006.001,Modular Rattan,ORGANIZACAO,ORGANIZACAO,265,372,145,404940.5,326
26,Paredão norte,2,438,chao,323,2,1,1,501.012.001,Caixa Organizadora Flat com Tampa,ORGANIZACAO,ORGANIZACAO,116,285,108,45872.67,178
26,Paredão norte,2,438,chao,323,2,1,2,177.012.002,Cestinho com Alça,ORGANIZACAO,ORGANIZACAO,193,285,135,43834.29,266
26,Paredão norte,2,438,chao,323,2,1,3,502.012.003,Caixa Organizadora Flat com Tampa,ORGANIZACAO,ORGANIZACAO,175,285,107,41781.6,116
26,Paredão norte,2,438,chao,323,2,1,4,314.006.560,Organizador De Cosmeticos Com 1 Gaveta - Preta,ORGANIZACAO,ORGANIZACAO,185,285,155,36377.04,153
26,Paredão norte,3,776,chao,247,2,1,1,503.006.002,Caixa Organizadora Flat com Tampa,ORGANIZACAO,ORGANIZACAO,259,372,139,126819.02,156
26,Paredão norte,3,776,chao,247,2,1,2,109.012.001,Nitronbox 6L (109),ORGANIZACAO,ORGANIZACAO,228,372,130,120671.23,250
26,Paredão norte,3,776,chao,247,2,1,3,446.012.001,Pincéis e Acessórios,ORGANIZACAO,ORGANIZACAO,95,285,105,86705.0,301
26,Paredão norte,3,776,chao,247,2,1,4,123.012.045,"Caixa de Ferramentas Nitronfort 2,2L",ORGANIZACAO,ORGANIZACAO,140,372,98,84188.99,329
26,Paredão norte,4,1038,maos,350,2,1,1,004.006.002,Gaveteiro Com 4 Gavetas - Branca (004/4B),ORGANIZACAO,ORGANIZACAO,180,285,225,472218.28,359
26,Paredão norte,4,1038,maos,350,2,1,2,187.006.001,Organiza Tudo com Divisórias Móveis,ORGANIZACAO,ORGANIZACAO,270,372,60,414222.22,505
26,Paredão norte,4,1038,maos,350,2,1,3,254.006.001,Modular Rattan,ORGANIZACAO,ORGANIZACAO,265,372,145,404940.5,326
27,Paredão do fundo,1,100,chao,490,3,1,1,185.012.003,Porta Vassouras com 9 posições,BANHO E LAVANDERIA,LIMPEZA,50,372,50,639710.47,1115
27,Paredão do fundo,1,100,chao,490,3,1,2,185.012.002,Porta Vassouras com 9 posições,BANHO E LAVANDERIA,LIMPEZA,50,372,50,419905.88,761
27,Paredão do fundo,1,100,chao,490,3,1,3,008.012.003,Porta Sabão em Pó,BANHO E LAVANDERIA,LIMPEZA,105,285,250,238697.68,508
27,Paredão do fundo,1,100,chao,490,3,1,4,008.012.002,Porta Sabão em Pó com Dosador,BANHO E LAVANDERIA,LIMPEZA,105,285,250,194491.75,355
27,Paredão do fundo,1,100,chao,490,3,1,5,017.024.999,Pá de Lixo Inova,BANHO E LAVANDERIA,LIMPEZA,225,372,102,89603.83,281
27,Paredão do fundo,1,100,chao,490,3,1,6,012.012.016,Porta Sabão em Pó,BANHO E LAVANDERIA,LIMPEZA,79,285,157,45511.38,532
27,Paredão do fundo,2,605,chao,323,3,1,1,185.012.003,Porta Vassouras com 9 posições,BANHO E LAVANDERIA,LIMPEZA,50,372,50,639710.47,1115
27,Paredão do fundo,2,605,chao,323,3,1,2,185.012.002,Porta Vassouras com 9 posições,BANHO E LAVANDERIA,LIMPEZA,50,372,50,419905.88,761
27,Paredão do fundo,2,605,chao,323,3,1,3,008.012.003,Porta Sabão em Pó,BANHO E LAVANDERIA,LIMPEZA,105,285,250,238697.68,508
27,Paredão do fundo,2,605,chao,323,3,1,4,008.012.002,Porta Sabão em Pó com Dosador,BANHO E LAVANDERIA,LIMPEZA,105,285,250,194491.75,355
27,Paredão do fundo,2,605,chao,323,3,1,5,017.024.999,Pá de Lixo Inova,BANHO E LAVANDERIA,LIMPEZA,225,372,102,89603.83,281
27,Paredão do fundo,2,605,chao,323,3,1,6,012.012.016,Porta Sabão em Pó,BANHO E LAVANDERIA,LIMPEZA,79,285,157,45511.38,532
27,Paredão do fundo,3,943,maos,323,1,2,1,098.012.999,Balde Limpex,BANHO E LAVANDERIA,LIMPEZA,283,372,243,15666.52,68
27,Paredão do fundo,4,1281,maos,247,1,2,1,128.012.003,Cestinho para Prendedor ﬂoral,BANHO E LAVANDERIA,LIMPEZA,188,285,110,101786.96,672
27,Paredão do fundo,4,1281,maos,247,1,1,2,128.012.002,Cestinho para Prendedor,BANHO E LAVANDERIA,LIMPEZA,188,285,110,50495.34,343
27,Paredão do fundo,5,1542,olhos,350,1,1,1,185.012.003,Porta Vassouras com 9 posições,BANHO E LAVANDERIA,LIMPEZA,50,372,50,639710.47,1115
27,Paredão do fundo,5,1542,olhos,350,1,1,2,185.012.002,Porta Vassouras com 9 posições,BANHO E LAVANDERIA,LIMPEZA,50,372,50,419905.88,761
27,Paredão do fundo,5,1542,olhos,350,1,1,3,008.012.003,Porta Sabão em Pó,BANHO E LAVANDERIA,LIMPEZA,105,285,250,238697.68,508
27,Paredão do fundo,5,1542,olhos,350,1,1,4,008.012.002,Porta Sabão em Pó com Dosador,BANHO E LAVANDERIA,LIMPEZA,105,285,250,194491.75,355
27,Paredão do fundo,5,1542,olhos,350,1,1,5,017.024.999,Pá de Lixo Inova,BANHO E LAVANDERIA,LIMPEZA,225,372,102,89603.83,281
27,Paredão do fundo,5,1542,olhos,350,1,1,6,012.012.016,Porta Sabão em Pó,BANHO E LAVANDERIA,LIMPEZA,79,285,157,45511.38,532
28,Paredão do fundo,1,100,chao,490,3,1,1,284.012.003,Cesto Transporta Tudo,BANHO E LAVANDERIA,LIMPEZA,263,372,182,215018.36,355
28,Paredão do fundo,1,100,chao,490,3,1,2,284.012.002,Cesto Transporta Tudo,BANHO E LAVANDERIA,LIMPEZA,263,372,182,137871.97,245
28,Paredão do fundo,2,605,chao,323,3,1,1,284.012.003,Cesto Transporta Tudo,BANHO E LAVANDERIA,LIMPEZA,263,372,182,215018.36,355
28,Paredão do fundo,2,605,chao,323,3,1,2,284.012.002,Cesto Transporta Tudo,BANHO E LAVANDERIA,LIMPEZA,263,372,182,137871.97,245
28,Paredão do fundo,3,943,maos,323,3,1,1,284.012.003,Cesto Transporta Tudo,BANHO E LAVANDERIA,LIMPEZA,263,372,182,215018.36,355
28,Paredão do fundo,3,943,maos,323,3,1,2,284.012.002,Cesto Transporta Tudo,BANHO E LAVANDERIA,LIMPEZA,263,372,182,137871.97,245
28,Paredão do fundo,4,1281,maos,247,1,2,1,024.012.002,Cestinho para Prendedor ﬂoral,BANHO E LAVANDERIA,LIMPEZA,144,285,135,39072.14,312
28,Paredão do fundo,4,1281,maos,247,1,1,2,024.012.003,Cestinho para Prendedor ﬂoral,BANHO E LAVANDERIA,LIMPEZA,144,285,135,37819.05,293
28,Paredão do fundo,4,1281,maos,247,1,1,3,113.012.003,Tanquinho Porta Sabão em Barra,BANHO E LAVANDERIA,LIMPEZA,129,285,122,33847.66,295
28,Paredão do fundo,4,1281,maos,247,1,1,4,113.012.002,Tanquinho Porta Sabão em Barra,BANHO E LAVANDERIA,LIMPEZA,129,285,122,24128.19,202
28,Paredão do fundo,5,1542,olhos,350,1,1,1,284.012.003,Cesto Transporta Tudo,BANHO E LAVANDERIA,LIMPEZA,263,372,182,215018.36,355
28,Paredão do fundo,5,1542,olhos,350,1,1,2,284.012.002,Cesto Transporta Tudo,BANHO E LAVANDERIA,LIMPEZA,263,372,182,137871.97,245
29,Paredão do fundo,1,100,chao,490,1,1,1,150.004.003,Lixeira com Pedal,BANHO E LAVANDERIA,LIXEIRAS,295,372,364,265669.61,530
29,Paredão do fundo,1,100,chao,490,1,1,2,150.004.002,Lixeira com Pedal,BANHO E LAVANDERIA,LIXEIRAS,297,372,363,140267.7,396
29,Paredão do fundo,2,605,chao,323,3,1,1,052.006.003,Lixeira Rattan com Pedal,BANHO E LAVANDERIA,LIXEIRAS,208,285,260,1019431.18,1313
29,Paredão do fundo,2,605,chao,323,3,1,2,052.006.002,Lixeira Rattan com Pedal,BANHO E LAVANDERIA,LIXEIRAS,210,285,260,904483.82,1110
29,Paredão do fundo,2,605,chao,323,3,1,3,052.006.086,Lixeira Rattan com Pedal,BANHO E LAVANDERIA,LIXEIRAS,208,285,260,550624.96,688
29,Paredão do fundo,3,943,maos,323,1,1,1,397.004.003,Lixeira Flat com Pedal,BANHO E LAVANDERIA,LIXEIRAS,256,285,320,260713.43,438
29,Paredão do fundo,3,943,maos,323,1,1,2,397.004.002,Lixeira Flat com Pedal,BANHO E LAVANDERIA,LIXEIRAS,256,285,320,150237.85,298
29,Paredão do fundo,4,1281,maos,247,1,2,1,450.012.086,Lixeira Juta com Clique,BANHO E LAVANDERIA,LIXEIRAS,160,285,225,99126.44,133
29,Paredão do fundo,4,1281,maos,247,1,1,2,450.012.002,Lixeira Juta com Clique,BANHO E LAVANDERIA,LIXEIRAS,160,285,225,90322.67,183
29,Paredão do fundo,4,1281,maos,247,1,1,3,450.012.003,Lixeira Juta com Clique,BANHO E LAVANDERIA,LIXEIRAS,160,285,225,79395.04,186
29,Paredão do fundo,5,1542,olhos,350,1,1,1,052.006.003,Lixeira Rattan com Pedal,BANHO E LAVANDERIA,LIXEIRAS,208,285,260,1019431.18,1313
29,Paredão do fundo,5,1542,olhos,350,1,1,2,052.006.002,Lixeira Rattan com Pedal,BANHO E LAVANDERIA,LIXEIRAS,210,285,260,904483.82,1110
29,Paredão do fundo,5,1542,olhos,350,1,1,3,052.006.086,Lixeira Rattan com Pedal,BANHO E LAVANDERIA,LIXEIRAS,208,285,260,550624.96,688
30,Paredão do fundo,1,100,chao,490,1,2,1,148.004.003,Lixeira Basculante,BANHO E LAVANDERIA,LIXEIRAS,240,372,430,174129.59,365
30,Paredão do fundo,1,100,chao,490,1,1,2,148.004.002,Lixeira Basculante,BANHO E LAVANDERIA,LIXEIRAS,240,372,430,99519.05,264
30,Paredão do fundo,2,605,chao,323,3,1,1,163.004.003,Lixeira Vime,BANHO E LAVANDERIA,LIXEIRAS,232,285,320,770151.73,890
30,Paredão do fundo,2,605,chao,323,3,1,2,163.004.002,Lixeira Vime,BANHO E LAVANDERIA,LIXEIRAS,232,285,320,302408.01,610
30,Paredão do fundo,2,605,chao,323,3,1,3,163.004.086,Lixeira Vime,BANHO E LAVANDERIA,LIXEIRAS,232,285,320,173982.25,432
30,Paredão do fundo,3,943,maos,323,1,1,1,130.012.003,Lixeira Retrátil,BANHO E LAVANDERIA,LIXEIRAS,158,285,275,187630.49,718
30,Paredão do fundo,3,943,maos,323,1,1,2,130.012.002,Lixeira Retrátil,BANHO E LAVANDERIA,LIXEIRAS,158,285,275,92278.44,482
30,Paredão do fundo,3,943,maos,323,1,1,3,173.012.003,Lixeira Fênix,BANHO E LAVANDERIA,LIXEIRAS,200,285,292,42927.25,255
30,Paredão do fundo,3,943,maos,323,1,1,4,173.012.002,Lixeira Fênix,BANHO E LAVANDERIA,LIXEIRAS,200,285,292,34939.9,217
30,Paredão do fundo,4,1281,maos,247,1,2,1,091.012.003,Lixeira Verona,BANHO E LAVANDERIA,LIXEIRAS,196,285,207,37070.14,330
30,Paredão do fundo,4,1281,maos,247,1,1,2,091.012.002,Lixeira Verona,BANHO E LAVANDERIA,LIXEIRAS,196,285,207,26608.88,243
30,Paredão do fundo,5,1542,olhos,350,1,1,1,163.004.003,Lixeira Vime,BANHO E LAVANDERIA,LIXEIRAS,232,285,320,770151.73,890
30,Paredão do fundo,5,1542,olhos,350,1,1,2,163.004.002,Lixeira Vime,BANHO E LAVANDERIA,LIXEIRAS,232,285,320,302408.01,610
30,Paredão do fundo,5,1542,olhos,350,1,1,3,163.004.086,Lixeira Vime,BANHO E LAVANDERIA,LIXEIRAS,232,285,320,173982.25,432
31,Paredão do fundo,1,100,chao,490,3,2,1,134.012.003,Lixeira Basculante Rattan,BANHO E LAVANDERIA,LIXEIRAS,160,285,300,561419.34,911
31,Paredão do fundo,1,100,chao,490,3,1,2,134.012.002,Lixeira Basculante Rattan,BANHO E LAVANDERIA,LIXEIRAS,160,285,300,266784.28,707
31,Paredão do fundo,1,100,chao,490,3,1,3,134.012.086,Lixeira Basculante Rattan,BANHO E LAVANDERIA,LIXEIRAS,160,285,300,144700.48,313
31,Paredão do fundo,2,605,chao,323,3,2,1,134.012.003,Lixeira Basculante Rattan,BANHO E LAVANDERIA,LIXEIRAS,160,285,300,561419.34,911
31,Paredão do fundo,2,605,chao,323,3,1,2,134.012.002,Lixeira Basculante Rattan,BANHO E LAVANDERIA,LIXEIRAS,160,285,300,266784.28,707
31,Paredão do fundo,2,605,chao,323,3,1,3,134.012.086,Lixeira Basculante Rattan,BANHO E LAVANDERIA,LIXEIRAS,160,285,300,144700.48,313
31,Paredão do fundo,3,943,maos,323,1,2,1,449.006.003,Lixeira Juta com Pedal,BANHO E LAVANDERIA,LIXEIRAS,163,285,260,137034.32,452
31,Paredão do fundo,3,943,maos,323,1,1,2,449.006.002,Lixeira Juta com Pedal,BANHO E LAVANDERIA,LIXEIRAS,163,285,260,47808.72,235
31,Paredão do fundo,3,943,maos,323,1,1,3,449.006.086,Lixeira Juta com Pedal,BANHO E LAVANDERIA,LIXEIRAS,163,285,260,20915.57,121
31,Paredão do fundo,4,1281,maos,247,1,2,1,453.012.003,Lixeira Rattan com Clique,BANHO E LAVANDERIA,LIXEIRAS,160,285,225,29807.16,168
31,Paredão do fundo,4,1281,maos,247,1,1,2,453.012.002,Lixeira Rattan com Clique,BANHO E LAVANDERIA,LIXEIRAS,160,285,225,21317.85,105
31,Paredão do fundo,4,1281,maos,247,1,1,3,453.012.086,Lixeira Rattan com Clique,BANHO E LAVANDERIA,LIXEIRAS,160,285,225,10017.18,48
31,Paredão do fundo,5,1542,olhos,350,1,2,1,134.012.003,Lixeira Basculante Rattan,BANHO E LAVANDERIA,LIXEIRAS,160,285,300,561419.34,911
31,Paredão do fundo,5,1542,olhos,350,1,1,2,134.012.002,Lixeira Basculante Rattan,BANHO E LAVANDERIA,LIXEIRAS,160,285,300,266784.28,707
31,Paredão do fundo,5,1542,olhos,350,1,1,3,134.012.086,Lixeira Basculante Rattan,BANHO E LAVANDERIA,LIXEIRAS,160,285,300,144700.48,313
32,Paredão do fundo,1,100,chao,490,3,2,1,283.004.003,Lixeira Juta com Pedal,BANHO E LAVANDERIA,LIXEIRAS,175,372,325,380323.43,559
32,Paredão do fundo,1,100,chao,490,3,1,2,283.004.002,Lixeira Juta com Pedal,BANHO E LAVANDERIA,LIXEIRAS,175,372,325,331767.33,427
32,Paredão do fundo,1,100,chao,490,3,1,3,283.004.086,Lixeira Juta com Pedal,BANHO E LAVANDERIA,LIXEIRAS,175,372,325,157024.27,264
32,Paredão do fundo,2,605,chao,323,3,1,1,398.004.003,Lixeira Flat com Clique,BANHO E LAVANDERIA,LIXEIRAS,185,372,315,50066.56,232
32,Paredão do fundo,2,605,chao,323,3,1,2,398.004.086,Lixeira Flat com Clique,BANHO E LAVANDERIA,LIXEIRAS,185,372,315,28048.78,80
